0.0	0.0	0.0
0.0	0.1	0.0
0.0	0.2	0.0
0.0	0.30000000000000004	0.0
0.0	0.4	0.0
0.0	0.5	0.0
0.0	0.6000000000000001	0.0
0.0	0.7000000000000001	0.0
0.0	0.8	0.0
0.0	0.9	0.0
0.0	1.0	0.0
0.0	1.1	0.0
0.0	1.2000000000000002	0.0
0.0	1.3	0.0
0.0	1.4000000000000001	0.0
0.0	1.5	0.0
0.0	1.6	0.0
0.0	1.7000000000000002	0.0
0.0	1.8	0.0
0.0	1.9000000000000001	0.0
0.0	2.0	0.0
0.0	2.1	0.0
0.0	2.2	0.0
0.0	2.3000000000000003	0.0
0.0	2.4000000000000004	0.0
0.0	2.5	0.0
0.0	2.6	0.0
0.0	2.7	0.0
0.0	2.8000000000000003	0.0
0.0	2.9000000000000004	0.0
0.0	3.0	0.0
0.0	3.1	0.0
0.0	3.2	0.0
0.0	3.3000000000000003	0.0
0.0	3.4000000000000004	0.0
0.0	3.5	0.0
0.0	3.6	0.0
0.0	3.7	0.0
0.0	3.8000000000000003	0.0
0.0	3.9000000000000004	0.0
0.0	4.0	0.0
0.0	4.1000000000000005	0.0
0.0	4.2	0.0
0.0	4.3	0.0
0.0	4.4	0.0
0.0	4.5	0.0
0.0	4.6000000000000005	0.0
0.0	4.7	0.0
0.0	4.800000000000001	0.0
0.0	4.9	0.0
0.0	5.0	0.0
0.1	0.0	0.0
0.1	0.1	0.04237567379738124
0.1	0.2	0.08452461449792109
0.1	0.30000000000000004	0.12622220474670184
0.1	0.4	0.16724809798823578
0.1	0.5	0.20738824017785917
0.1	0.6000000000000001	0.24643676025794953
0.1	0.7000000000000001	0.2841976942474815
0.1	0.8	0.3204865144080531
0.1	0.9	0.35513144236331395
0.1	1.0	0.3879745328124996
0.1	1.1	0.41887252215391646
0.1	1.2000000000000002	0.44769744352608276
0.1	1.3	0.47433701615821944
0.1	1.4000000000000001	0.4986948222603568
0.1	1.5	0.5206902888333234
0.1	1.6	0.5402584946899125
0.1	1.7000000000000002	0.557349824683808
0.1	1.8	0.5719294937447741
0.1	1.9000000000000001	0.5839769629710841
0.1	2.0	0.5934852689199366
0.1	2.1	0.6004602855654427
0.1	2.2	0.6049199363625729
0.1	2.3000000000000003	0.6068933716513145
0.1	2.4000000000000004	0.6064201244218705
0.1	2.5	0.6035492553727668
0.1	2.6	0.5983384963297351
0.1	2.7	0.5908533995206771
0.1	2.8000000000000003	0.5811664989547147
0.1	2.9000000000000004	0.5693564892355358
0.1	3.0	0.555507426529713
0.1	3.1	0.539707956067852
0.1	3.2	0.5220505704236325
0.1	3.3000000000000003	0.5026309028269471
0.1	3.4000000000000004	0.4815470598521689
0.1	3.5	0.45889899791171035
0.1	3.6	0.43478794801444826
0.1	3.7	0.4093158931632549
0.1	3.8000000000000003	0.38258510252271183
0.1	3.9000000000000004	0.3546977260578349
0.1	4.0	0.3257554527129178
0.1	4.1000000000000005	0.2958592343669111
0.1	4.2	0.2651090767827063
0.1	4.3	0.23360389758945702
0.1	4.4	0.20144145003724181
0.1	4.5	0.1687183098874406
0.1	4.6000000000000005	0.13552992140079473
0.1	4.7	0.10197069701119878
0.1	4.800000000000001	0.06813416397941596
0.1	4.9	0.03411315015685408
0.1	5.0	0.0
0.2	0.0	0.0
0.2	0.1	0.08497825064117281
0.2	0.2	0.16950087551924425
0.2	0.30000000000000004	0.2531165270298048
0.2	0.4	0.3353824898663542
0.2	0.5	0.4158687649895977
0.2	0.6000000000000001	0.4941618857331914
0.2	0.7000000000000001	0.5698683945214944
0.2	0.8	0.6426179223263989
0.2	0.9	0.7120658282671235
0.2	1.0	0.7778953727230029
0.2	1.1	0.8398194130742389
0.2	1.2000000000000002	0.8975816258938865
0.2	1.3	0.9509572724198788
0.2	1.4000000000000001	0.999753534956184
0.2	1.5	1.0438094602025996
0.2	1.6	1.082995551301512
0.2	1.7000000000000002	1.1172130536981375
0.2	1.8	1.1463929809607176
0.2	1.9000000000000001	1.1704949258253023
0.2	2.0	1.1895056993075497
0.2	2.1	1.203437837180759
0.2	2.2	1.2123280088698278
0.2	2.3000000000000003	1.2162353592389397
0.2	2.4000000000000004	1.2152398091901722
0.2	2.5	1.2094403367118058
0.2	2.6	1.1989532562206267
0.2	2.7	1.1839105108635648
