0.0	0.0	0.0
0.0	0.1	0.0
0.0	0.2	0.0
0.0	0.30000000000000004	0.0
0.0	0.4	0.0
0.0	0.5	0.0
0.0	0.6000000000000001	0.0
0.0	0.7000000000000001	0.0
0.0	0.8	0.0
0.0	0.9	0.0
0.0	1.0	0.0
0.0	1.1	0.0
0.0	1.2000000000000002	0.0
0.0	1.3	0.0
0.0	1.4000000000000001	0.0
0.0	1.5	0.0
0.0	1.6	0.0
0.0	1.7000000000000002	0.0
0.0	1.8	0.0
0.0	1.9000000000000001	0.0
0.0	2.0	0.0
0.0	2.1	0.0
0.0	2.2	0.0
0.0	2.3000000000000003	0.0
0.0	2.4000000000000004	0.0
0.0	2.5	0.0
0.0	2.6	0.0
0.0	2.7	0.0
0.0	2.8000000000000003	0.0
0.0	2.9000000000000004	0.0
0.0	3.0	0.0
0.0	3.1	0.0
0.0	3.2	0.0
0.0	3.3000000000000003	0.0
0.0	3.4000000000000004	0.0
0.0	3.5	0.0
0.0	3.6	0.0
0.0	3.7	0.0
0.0	3.8000000000000003	0.0
0.0	3.9000000000000004	0.0
0.0	4.0	0.0
0.0	4.1000000000000005	0.0
0.0	4.2	0.0
0.0	4.3	0.0
0.0	4.4	0.0
0.0	4.5	0.0
0.0	4.6000000000000005	0.0
0.0	4.7	0.0
0.0	4.800000000000001	0.0
0.0	4.9	0.0
0.0	5.0	0.0
0.1	0.0	0.0
0.1	0.1	0.24652443927430848
0.1	0.2	0.48633062627263746
0.1	0.30000000000000004	0.713271240281039
0.1	0.4	0.9222361034605233
0.1	0.5	1.10944294912139
0.1	0.6000000000000001	1.2725325124109759
0.1	0.7000000000000001	1.4104929790288954
0.1	0.8	1.5234654842398339
0.1	0.9	1.6124885750082076
0.1	1.0	1.6792311413683376
0.1	1.1	1.7257481771871626
0.1	1.2000000000000002	1.7542781449774933
0.1	1.3	1.767088207068932
0.1	1.4000000000000001	1.766365254778012
0.1	1.5	1.754146155638343
0.1	1.6	1.7322789655333881
0.1	1.7000000000000002	1.7024069697641673
0.1	1.8	1.6659684719979775
0.1	1.9000000000000001	1.6242066552870713
0.1	2.0	1.5781852445776532
0.1	2.1	1.5288069297168252
0.1	2.2	1.4768324986372259
0.1	2.3000000000000003	1.422899382370388
0.1	2.4000000000000004	1.3675388573137486
0.1	2.5	1.3111915264490785
0.1	2.6	1.2542209500867187
0.1	2.7	1.1969254528329807
0.1	2.8000000000000003	1.139548224550664
0.1	2.9000000000000004	1.0822858801248159
0.1	3.0	1.025295661185632
0.1	3.1	0.9687014633953839
0.1	3.2	0.9125988628898285
0.1	3.3000000000000003	0.8570592999124331
0.1	3.4000000000000004	0.8021335597761734
0.1	3.5	0.7478546730098343
0.1	3.6	0.6942403390581935
0.1	3.7	0.6412949618386523
0.1	3.8000000000000003	0.5890113710992895
0.1	3.9000000000000004	0.5373722909513906
0.1	4.0	0.48635160611386685
0.1	4.1000000000000005	0.4359154671883242
0.1	4.2	0.38602326852842117
0.1	4.3	0.33662852581001645
0.1	4.4	0.2876796750852282
0.1	4.5	0.2391208107587377
0.1	4.6000000000000005	0.19089237641661796
0.1	4.7	0.14293181964024693
0.1	4.800000000000001	0.09517421974041046
0.1	4.9	0.047552895655944165
0.1	5.0	0.0
0.2	0.0	0.0
0.2	0.1	0.49976713082459645
0.2	0.2	0.9855268255352023
0.2	0.30000000000000004	1.4445182313909957
0.2	0.4	1.8662302244396642
0.2	0.5	2.2430031806140605
0.2	0.6000000000000001	2.5701941214936186
0.2	0.7000000000000001	2.8459739194647717
0.2	0.8	3.0708803829222324
0.2	0.9	3.2472576744246595
0.2	1.0	3.3786878132779807
0.2	1.1	3.4694834224028193
0.2	1.2000000000000002	3.5242761956538784
0.2	1.3	3.547709428520223
0.2	1.4000000000000001	3.544226656404773
0.2	1.5	3.517940402241973
0.2	1.6	3.4725627367310423
0.2	1.7000000000000002	3.4113804415253037
0.2	1.8	3.337260262940672
0.2	1.9000000000000001	3.252672904572655
0.2	2.0	3.1597273933067163
0.2	2.1	3.060209975652422
0.2	2.2	2.9556236824616904
0.2	2.3000000000000003	2.8472261735305775
0.2	2.4000000000000004	2.7360645204355283
0.2	2.5	2.6230062983958464
0.2	2.6	2.5087668210648157
0.2	2.7	2.39393263669454
